,Norm of every face in the DB,Names
2284,1.4417281396932187,diana
2285,1.4417281396932187,diana
2286,1.4417281396932187,diana
2287,1.4417281396932187,diana
2288,1.4417281396932187,diana
2289,1.4417281396932187,diana
2290,1.4417281396932187,diana
2291,1.3277687932601352,diana
2292,1.4417281396932187,diana
2293,1.4417281396932187,diana
2294,1.4417281396932187,diana
2295,1.4417281396932187,diana
2296,1.4417281396932187,diana
2297,1.4417281396932187,diana
2298,1.4417281396932187,diana
2299,1.4417281396932187,diana
2300,1.4417281396932187,diana
2301,1.4417281396932187,diana
2302,1.4417281396932187,diana
2303,1.4417281396932187,diana
2304,1.4417281396932187,diana
2305,1.4417281396932187,diana
2306,1.4417281396932187,diana
2307,1.4417281396932187,diana
2308,1.4417281396932187,diana
2309,1.4417281396932187,diana
2310,1.4417281396932187,diana
2311,1.4417281396932187,diana
2312,1.4417281396932187,diana
2313,1.4417281396932187,diana
2314,1.4417281396932187,diana
2315,1.4417281396932187,diana
2316,1.4417281396932187,diana
2317,1.4417281396932187,diana
2318,1.4417281396932187,diana
2319,1.4417281396932187,diana
2320,1.4417281396932187,diana
2321,1.4417281396932187,diana
2322,1.4417281396932187,diana
2323,1.4417281396932187,diana
2324,1.4417281396932187,diana
2325,1.4417281396932187,diana
2326,1.4417281396932187,diana
2327,1.4417281396932187,diana
2328,1.4417281396932187,diana
2329,1.4417281396932187,diana
2330,1.4417281396932187,diana
2331,1.4417281396932187,diana
2332,1.4417281396932187,diana
2333,1.4417281396932187,diana
2334,1.4417281396932187,diana
2335,1.4417281396932187,diana
2336,1.4417281396932187,diana
2337,1.4417281396932187,diana
2338,1.388217592265665,diana
2339,1.4417281396932187,diana
2340,1.4417281396932187,diana
2341,1.4417281396932187,diana
2342,1.4417281396932187,diana
2343,1.4417281396932187,diana
2344,1.4417281396932187,diana
2345,1.4417281396932187,diana
2346,1.4417281396932187,diana
2347,1.4417281396932187,diana
2348,1.4417281396932187,diana
2349,1.4417281396932187,diana
2350,1.4417281396932187,diana
2351,1.4417281396932187,diana
2352,1.4417281396932187,diana
2353,1.4417281396932187,diana
2354,1.4417281396932187,diana
2355,1.4417281396932187,diana
2356,1.4417281396932187,diana
2357,1.4417281396932187,diana
2358,1.4417281396932187,diana
2359,1.4417281396932187,diana
2360,1.4417281396932187,diana
2361,1.4417281396932187,diana
2362,1.4417281396932187,diana
2363,1.4417281396932187,diana
2364,1.4417281396932187,diana
2365,1.4417281396932187,diana
2366,1.4417281396932187,diana
2367,1.4417281396932187,diana
2368,1.4417281396932187,diana
2369,1.4417281396932187,diana
2370,1.4417281396932187,diana
2371,1.4417281396932187,diana
2372,1.4417281396932187,diana
2373,1.4417281396932187,diana
2374,1.4417281396932187,diana
2375,1.4417281396932187,diana
2376,1.4417281396932187,diana
2377,1.4417281396932187,diana
2378,1.4417281396932187,diana
2379,1.4417281396932187,diana
2380,1.4417281396932187,diana
2381,1.4417281396932187,diana
2382,1.4417281396932187,diana
2383,1.4417281396932187,diana
2384,1.4417281396932187,diana
2385,1.4417281396932187,diana
2386,1.4417281396932187,diana
2387,1.4417281396932187,diana
2388,1.4417281396932187,diana
2389,1.4417281396932187,diana
2390,1.4417281396932187,diana
2391,1.4417281396932187,diana
2392,1.4417281396932187,diana
2393,1.4417281396932187,diana
2394,1.4417281396932187,diana
2395,1.4417281396932187,diana
2396,1.4417281396932187,diana
2397,1.4417281396932187,diana
2398,1.4417281396932187,diana
2399,1.4417281396932187,diana
2400,1.3833307640701624,f
2401,1.3738206432501316,f
2402,1.390726668458098,f
2403,1.3794801027807448,f
2404,1.3767154099083352,f
2405,1.373985023514079,f
2406,1.3572791892529328,f
2407,1.4169519262527814,f
2408,1.3898918611933977,f
2409,1.3752332593827834,f
2410,1.3898041173633218,f
2411,1.340978451980564,f
2412,1.3947018402424651,f
2413,1.370694182756005,f
2414,1.3836080101518256,f
2415,1.3684387619687277,f
2416,1.3755847628505415,f
2417,1.4028723822674516,f
2418,1.3652254098247378,f
2419,1.3810675275232536,f
2420,1.3898040720283082,f
2421,1.3633263771950308,f
2422,1.3770764824399737,f
2423,1.379201977089126,f
2424,1.4019265271024908,f
2425,1.3742560069584517,f
2426,1.3705850785159948,f
2427,1.3800139472981903,f
2428,1.3657653088650206,f
2429,1.4017496336697988,f
2430,1.361238482912104,f
2431,1.386290978261079,f
2432,1.4133249834971635,f
2433,1.3701388524246143,f
2434,1.3955052569403799,f
2435,1.3935036297697334,f
2436,1.3751388417139563,f
2437,1.3652124061605695,f
2438,1.3373119916105871,f
2439,1.3730986307499422,f
2440,1.379635829040969,f
2441,1.38653227836915,f
2442,1.372081153549422,f
2443,1.3769509535832578,f
2444,1.3680596811529575,f
2445,1.3648163082227813,f
2446,1.3931414386713632,f
2447,1.391463251729887,f
2448,1.395879498109993,f
2449,1.3760372474866185,f
2450,1.378863018757,f
2451,1.371177827938304,f
2452,1.4005234839171907,f
2453,1.4174988544495455,f
2454,1.3770603468685787,f
2455,1.399073113475858,f
2456,1.4073930777496193,f
2457,1.3925794843778945,f
2458,1.367129342934135,f
2459,1.342291428672937,f
2460,1.3835126217526499,f
2461,1.3716331297670352,f
2462,1.3860825646272248,f
2463,1.3909790147964964,f
2464,1.3747644814489626,f
2465,1.3856534940017038,f
2466,1.375813772725014,f
2467,1.3889572157865078,f
2468,1.409317200158853,f
2469,1.340858082730614,f
2470,1.3934533363999861,f
2471,1.388478946479163,f
2472,1.3802129472047946,f
2473,1.3719395603623177,f
2474,1.4065154597960208,f
2475,1.368166628734134,f
2476,1.3666533513774821,f
2477,1.3788860792164126,f
2478,1.3784016699568913,f
2479,1.3638651543872458,f
2480,1.3756893948513136,f
2481,1.3622347200390394,f
2482,1.3880095936807308,f
2483,1.3796532880030443,f
2484,1.3991530825226521,f
2485,1.391258411543746,f
2486,1.393339609445275,f
2487,1.3850650331382406,f
2488,1.4138506057890199,f
2489,1.3924304286452096,f
2490,1.3810259678200363,f
2491,1.3886869958067962,f
2492,1.3745812032506863,f
2493,1.3756855736334652,f
2494,1.398436100838858,f
2495,1.3799916074672278,f
2496,1.3838867420087833,f
2497,1.3714471270435176,f
2498,1.3524527411864387,f
2499,1.3985728306939083,f
2500,1.3887878300908547,f
2501,1.4212434059967531,f
2502,1.362754381708347,f
2503,1.3818730455201187,f
2504,1.364377791388444,f
2505,1.365986689818634,f
2506,1.4020667466837191,f
2507,1.3802880113505753,f
2508,1.3686963563744452,f
2509,1.3832017527509768,f
2510,1.4119983790889898,f
2511,1.417450050017068,f
2512,1.3161679816854286,f
2513,1.350224935672853,f
2514,1.3985047393519445,f
2515,1.3960974567735482,f
2516,1.36974609804629,f
2517,1.3859171290346317,f
2518,1.4082105869620014,f
2519,1.3959053075620649,f
2520,1.381723109887461,f
2521,1.3785053960063347,f
2522,1.3665227983860515,f
2523,1.3938984309069353,f
2524,1.379298834782079,f
2525,1.3921100620089244,f
2526,1.3874433118367933,f
2527,1.3932765976865449,f
2528,1.382567338540115,f
2529,1.3888019067907462,f
2530,1.3883327270238606,f
2531,1.3919651291409154,f
2532,1.3738817584385552,f
2533,1.3982644565824216,f
2534,1.3695677809027265,f
2535,1.3898279735026806,f
2536,1.3779427353574927,f
2537,1.3811157080613399,f
2538,1.3813754811192143,f
2539,1.3810965334065632,f
2540,1.4038741367526837,f
2541,1.3897821962304564,f
2542,1.376923244176908,f
2543,1.35188703612811,f
2544,1.3773657130220318,f
2545,1.3821884594734195,f
2546,1.4136662131687658,f
2547,1.3717869727727459,f
2548,1.370540805244367,f
2549,1.4027181237366357,f
2550,1.415063729664598,f
2551,1.4150429257808312,f
2552,1.3914310347825156,f
2553,1.4312323363545814,f
2554,1.3642688849874858,f
2555,1.3624605287925642,f
2556,1.3936850468121664,f
2557,1.4038543445926748,f
2558,1.4176233350177612,f
2559,1.380006770974142,f
2560,1.3998775687750473,f
2561,1.387523184471145,f
2562,1.3697397073472972,f
2563,1.3492881264930763,f
2564,1.385240316128464,f
2565,1.385119241944886,f
2566,1.4041712845275183,f
2567,1.3835682449827658,f
2568,1.366767133456357,f
2569,1.3858645894165302,f
2570,1.3614407438037819,f
2571,1.3939144771358265,f
2572,1.3955282705513938,f
2573,1.3987612294275753,f
2574,1.406990610702732,f
2575,1.3599853647761868,f
2576,1.4168986914758535,f
2577,1.4145194137785162,f
2578,1.4229079872997195,f
2579,1.3655277646348878,f
2580,1.4045181244296923,f
2581,1.4071179128746356,f
2582,1.3468640592155499,f
2583,1.383336199145601,f
2584,1.3841990909888342,f
2585,1.382578089058689,f
2586,1.3801349853599008,f
2587,1.3943782440238397,f
2588,1.3792754407868235,f
2589,1.372422548760721,f
2590,1.349896868659187,f
2591,1.3996311345772303,f
2592,1.4248758488033555,f
2593,1.4043184133916207,f
2594,1.3778832665167866,f
2595,1.3787662925302504,f
2596,1.3770397350765968,f
2597,1.3436494236646197,f
2598,1.3902794696250984,f
2599,1.4271066347161923,f
2600,1.3681990639523356,f
2601,1.3818017915521295,f
2602,1.401007642218648,f
2603,1.3524515771272838,f
2604,1.3921375786920736,f
2605,1.3663579269637243,f
2606,1.3779664462879166,f
2607,1.3546617739947737,f
2608,1.3726126650994472,f
2609,1.40670784803338,f
2610,1.3462676979933392,f
2611,1.3821656398950364,f
2612,1.4088325054031514,f
2613,1.3881388041872393,f
2614,1.4146460786568507,f
2615,1.3599010515264598,f
2616,1.3631059384473319,f
2617,1.4049143382266653,f
2618,1.386446185661713,f
2619,1.3682145531139542,f
2620,1.3993386808030257,f
2621,1.408599477074031,f
2622,1.380493436136518,f
2623,1.372158159258871,f
2624,1.4100563335667593,f
2625,1.4050175389739692,f
2626,1.4232779757422092,f
2627,1.3639811755789826,f
2628,1.404106615364669,f
2629,1.3751478170035896,f
2630,1.4006792623679674,f
2631,1.392001032208067,f
2632,1.3856344378916747,f
2633,1.3756572506325961,f
2634,1.4130567062967718,f
2635,1.3611375759984001,f
2636,1.4004547062145087,f
2637,1.3613272851440086,f
2638,1.4036786631288247,f
2639,1.413433513995331,f
2640,1.3632978097496877,f
2641,1.3772669318051598,f
2642,1.396732396943535,f
2643,1.3852104530442084,f
2644,1.397161729973986,f
2645,1.401046933042793,f
2646,1.3713677779422382,f
2647,1.3836235178441187,f
2648,1.4129502365159994,f
2649,1.3713977429547386,f
2650,1.3816171396334538,f
2651,1.3990366493500457,f
2652,1.373332365724537,f
2653,1.3697242725489602,f
2654,1.3889884728535142,f
2655,1.402661601753078,f
2656,1.4269689117734745,f
2657,1.3629423042546356,f
2658,1.3589527557959846,f
2659,1.3950349841893344,f
2660,1.3494544683440166,f
2661,1.3729395660713706,f
2662,1.4015787552300099,f
2663,1.407256549613573,f
2664,1.3687548766929132,f
2665,1.3696236569286122,f
2666,1.3882110118732718,f
2667,1.3734927034895894,f
2668,1.363027071222509,f
2669,1.371123352843785,f
2670,1.4064887665455628,f
2671,1.388000267775141,f
2672,1.4069613475755398,f
2673,1.3800820033766295,f
2674,1.3698142287010056,f
2675,1.302405014418497,f
2676,1.3931605552257775,f
2677,1.374360722011802,f
2678,1.4194143426469568,f
2679,1.3742675579943247,f
2680,1.3987053269398784,f
2681,1.3758613238989446,f
2682,1.3806019236863112,f
2683,1.3958363297384813,f
2684,1.372653496723095,f
2685,1.3963789084404876,f
2686,1.379983546787559,f
2687,1.418674704191858,f
2688,1.3876308063544562,f
2689,1.3611892087757547,f
2690,1.3793055744597544,f
2691,1.373165047960123,f
2692,1.3693836855606965,f
2693,1.3803693895509053,f
2694,1.4004417721521853,f
2695,1.3887730757631054,f
2696,1.37504764109324,f
2697,1.3828183409905432,f
2698,1.393820072245582,f
2699,1.3709924487240799,f
2700,1.3988023717015605,f
2701,1.4019817617501995,f
2702,1.3875180089839025,f
2703,1.387573130672455,f
2704,1.3629506526197457,f
2705,1.3615472214627546,f
2706,1.4107052991837945,f
2707,1.4005785718871138,f
2708,1.3617037117000854,f
2709,1.4311937777239558,f
2710,1.3720385053726782,f
2711,1.3653918354850676,f
2712,1.394173669740257,f
2713,1.3718815883229307,f
2714,1.4052029937150996,f
2715,1.4175861752295655,f
2716,1.385546097203558,f
2717,1.3865048997206713,f
2718,1.3634324172847547,f
2719,1.3628424713343594,f
2720,1.3804666616531456,f
2721,1.3743514664927383,f
2722,1.3689078162007664,f
2723,1.3873222682018242,f
2724,1.4002449304225242,f
2725,1.3667804268784325,f
2726,1.388828812195028,f
2727,1.3650983471966174,f
2728,1.3872611237786907,f
2729,1.3986188367653571,f
2730,1.3900521267460733,f
2731,1.3731477361141913,f
2732,1.3667747732046402,f
2733,1.3439274042728484,f
2734,1.3540681833069697,f
2735,1.3735018877776184,f
2736,1.3857540972878695,f
2737,1.3813847364509744,f
2738,1.368638895758857,f
2739,1.3855921418812063,f
2740,1.4139305882025586,f
2741,1.3905652130054265,f
2742,1.4046850913776425,f
2743,1.3845740945054672,f
2744,1.380946206180839,f
2745,1.3994792464698693,f
2746,1.378474540168584,f
2747,1.3657657453806205,f
2748,1.4064044381630947,f
2749,1.4146578149006892,f
2750,1.3839293108332287,f
2751,1.3733157782344254,f
2752,1.4075672140071884,f
2753,1.40319147792275,f
2754,1.3573281913947999,f
2755,1.3808448991823772,f
2756,1.388018970531737,f
2757,1.3633074188054117,f
2758,1.4042695298066648,f
2759,1.3935316254677037,f
2760,1.401757132942539,f
2761,1.3627227769007653,f
2762,1.3868406933439557,f
2763,1.364665854825333,f
2764,1.3719806158152812,f
2765,1.379735489849735,f
2766,1.3759696162766955,f
2767,1.3692331892718712,f
2768,1.363708348327902,f
2769,1.4131207841316902,f
2770,1.38816816215711,f
2771,1.38655977418025,f
2772,1.3791412344530645,f
2773,1.382390769835414,f
2774,1.396784512632636,f
2775,1.4181420408856267,f
2776,1.3769360484315807,f
2777,1.3650932971340393,f
2778,1.3808582915105223,f
2779,1.364468212989254,f
2780,1.3788534082600734,f
2781,1.3839345577819364,f
2782,1.3888874154644968,f
2783,1.361059439903483,f
2784,1.3640777042441448,f
2785,1.325914658383865,f
2786,1.369232561705844,f
2787,1.3983270018329073,f
2788,1.4105744309563815,f
2789,1.3997279838560737,f
2790,1.4067303257164305,f
2791,1.3687028356260955,f
2792,1.39089297268279,f
2793,1.3691548292477833,f
2794,1.3704812202183907,f
2795,1.390491802926409,f
2796,1.4008786097622326,f
2797,1.3987572710490512,f
2798,1.3674654180337165,f
2799,1.3713093785789794,f
2800,1.3902315122257132,f
2801,1.3767025155032053,f
2802,1.3890007598664686,f
2803,1.370075762526548,f
2804,1.378089037687178,f
2805,1.3766248052577381,f
2806,1.3859514165445475,f
2807,1.3959072688096665,f
2808,1.392917857644836,f
2809,1.4040328402721767,f
2810,1.363717864502946,f
2811,1.3757633163102954,f
2812,1.3464682676683342,f
2813,1.3909578671957672,f
2814,1.4249048696344946,f
2815,1.3859249469013946,f
2816,1.359042371198687,f
2817,1.3785415276950825,f
2818,1.382627930057301,f
2819,1.3629662736727266,f
2820,1.38136628523356,f
2821,1.4155378685298872,f
2822,1.4092674355941954,f
2823,1.3819638892673716,f
2824,1.3669076106091813,f
2825,1.4228703288111484,f
2826,1.416058111571017,f
2827,1.3499538783659537,f
2828,1.3874030173330778,f
2829,1.366206604073908,f
2830,1.3972740759112041,f
2831,1.3630766609772111,f
2832,1.389144687368245,f
2833,1.371189276828634,f
2834,1.361596927409172,f
2835,1.358181410961929,f
2836,1.3809242347081054,f
2837,1.3223329911521102,f
2838,1.3671648990423926,f
2839,1.3865095067176716,f
2840,1.375390912597315,f
2841,1.4196694915636172,f
2842,1.4151141500184927,f
2843,1.3955500961465692,f
2844,1.3736088183211863,f
2845,1.42141228814894,f
2846,1.349383748034376,f
2847,1.3930415428088525,f
2848,1.3587510193284975,f
2849,1.3694976510777972,f
2850,1.3622251201244369,f
2851,1.3759168480792052,f
2852,1.3927202835703605,f
2853,1.370111517638673,f
2854,1.4311157852797391,f
2855,1.4123990035942235,f
2856,1.377420350229193,f
2857,1.4077719875419143,f
2858,1.3660922144440746,f
2859,1.3575210389745773,f
2860,1.3502400185051486,f
2861,1.3716333025660474,f
2862,1.3953160084199703,f
2863,1.3885577864977927,f
2864,1.3632696044258847,f
2865,1.3839513612254801,f
2866,1.3877870448005631,f
2867,1.384255983817139,f
2868,1.368733504438998,f
2869,1.402711047682624,f
2870,1.4192177401353177,f
2871,1.3868220646217064,f
2872,1.3798100368933877,f
2873,1.3657488889006948,f
2874,1.3699233046098274,f
2875,1.376991586554144,f
2876,1.3721843995736378,f
2877,1.375870728835959,f
2878,1.3827884609258483,f
2879,1.369760125374338,f
2880,1.376114197447869,f
2881,1.38232562726541,f
2882,1.3918544300579858,f
2883,1.36307893181481,f
2884,1.4094234594034807,f
2885,1.399208024163275,f
2886,1.380959719472432,f
2887,1.358003926013266,f
2888,1.383522546763976,f
2889,1.3446987510544808,f
2890,1.3629789852732526,f
2891,1.3552765127358393,f
2892,1.4052973031706761,f
2893,1.3960541028834008,f
2894,1.3751816867818172,f
2895,1.3573904523139384,f
2896,1.4200331546896792,f
2897,1.3836411121466712,f
2898,1.4205963860271116,f
2899,1.3662906443182707,f
2900,1.3797739012761958,f
2901,1.3764364219558902,f
2902,1.3692523035521447,f
2903,1.4066579967428638,f
2904,1.3754402183560457,f
2905,1.400588802525108,f
2906,1.4128793972045162,f
2907,1.393852131666427,f
2908,1.3853650283212888,f
2909,1.3511793426966443,f
2910,1.4280126306712813,f
2911,1.3694230133443455,f
2912,1.374163296822985,f
2913,1.3549442513758525,f
2914,1.3839564128801594,f
2915,1.3587409936471886,f
2916,1.3907394417246468,f
2917,1.3757193163240693,f
2918,1.381302792568697,f
2919,1.3998570779709432,f
2920,1.380297332912757,f
2921,1.3831188558697973,f
2922,1.3959182330596307,f
2923,1.3766552566934507,f
2924,1.394060745455229,f
2925,1.3747907152644836,f
2926,1.3750746067138642,f
2927,1.3851933778363374,f
2928,1.4125475610414262,f
2929,1.3974227097191327,f
2930,1.3983410563811547,f
2931,1.3878023838544709,f
2932,1.4231674843880313,f
2933,1.384144778497381,f
2934,1.3678046247009625,f
2935,1.4148378615526656,f
2936,1.389154303847049,f
2937,1.392067482811195,f
2938,1.3527988148902375,f
2939,1.3933050702196472,f
2940,1.3994384064287553,f
2941,1.3693149190753808,f
2942,1.38312969668128,f
2943,1.3905668580570774,f
2944,1.352126074467821,f
2945,1.3629764613486643,f
2946,1.3832385424591782,f
2947,1.3756732889691874,f
2948,1.4273135892401358,f
2949,1.384971512194194,f
2950,1.377498643845044,f
2951,1.4065914928283931,f
2952,1.3679608436259463,f
2953,1.3839234472411939,f
2954,1.3174285865300799,f
2955,1.381339938584199,f
2956,1.3951417941644735,f
2957,1.3865298947246179,f
2958,1.3753515887539376,f
2959,1.3805146110139521,f
2960,1.3945393634583625,f
2961,1.3662424056054305,f
2962,1.4080788733273748,f
2963,1.3709820919729458,f
2964,1.3958955859680222,f
2965,1.3585639294037397,f
2966,1.4191130435375963,f
2967,1.3868463608410444,f
2968,1.3734864244393736,f
2969,1.3738381793935455,f
2970,1.3492089539528536,f
2971,1.3491754517168697,f
2972,1.3509519534615708,f
2973,1.358938957512631,f
2974,1.411461476627042,f
2975,1.3636530504075075,f
2976,1.3964442371893981,f
2977,1.3906707203598876,f
2978,1.377763375982602,f
2979,1.3917553368663504,f
2980,1.3909025038885061,f
2981,1.3990800916412034,f
2982,1.4148087650176728,f
2983,1.3642870115813106,f
2984,1.410044720402319,f
2985,1.3859012196429452,f
2986,1.344090029285206,f
2987,1.4017785870696824,f
2988,1.4048053208502345,f
2989,1.3903595123720591,f
2990,1.3746835824910937,f
2991,1.3643748103066953,f
2992,1.3655667792250763,f
2993,1.3655501459825798,f
2994,1.3817473172057517,f
2995,1.3601730014293778,f
2996,1.35048207299373,f
2997,1.4099167155754757,f
2998,1.3719110815769713,f
2999,1.3768082919098796,f
3000,1.2712988330372572,tomsa_s
3001,1.2899048974771687,tomsa_s
3002,1.257006905860001,tomsa_s
3003,1.3000498320565286,tomsa_s
3004,1.2752944620973643,tomsa_s
3005,1.2887546730086934,tomsa_s
3006,1.2630477604326484,tomsa_s
3007,1.2820201348438123,tomsa_s
3008,1.2758202057973402,tomsa_s
3009,1.2935842938328044,tomsa_s
3010,1.2796746076733487,tomsa_s
3011,1.3322963050929952,tomsa_s
3012,1.3028968227503246,tomsa_s
3013,1.3168126827811333,tomsa_s
3014,1.2767176080998976,tomsa_s
3015,1.2949840267177513,tomsa_s
3016,1.2820375195379008,tomsa_s
3017,1.3035299447538058,tomsa_s
3018,1.273115800668136,tomsa_s
3019,1.2831450539972855,tomsa_s
3020,1.2892304534030827,tomsa_s
3021,1.2962498390327932,tomsa_s
3022,1.265798176267329,tomsa_s
3023,1.3229373624035963,tomsa_s
3024,1.3254458151075603,tomsa_s
3025,1.3061928471743867,tomsa_s
3026,1.2794047295046542,tomsa_s
3027,1.2917157876514964,tomsa_s
3028,1.3234936266001998,tomsa_s
3029,1.2736704983702352,tomsa_s
3030,1.327479839378948,tomsa_s
3031,1.3129928621215352,tomsa_s
3032,1.3685553420439496,tomsa_s
3033,1.3147372224535738,tomsa_s
3034,1.333727869546738,tomsa_s
3035,1.3193912641509389,tomsa_s
3036,1.2785870685232377,tomsa_s
3037,1.281718256043027,tomsa_s
3038,1.2744154075891618,tomsa_s
3039,1.2953841058923206,tomsa_s
3040,1.2667509939328705,tomsa_s
3041,1.2847958974846505,tomsa_s
3042,1.296614573569286,tomsa_s
3043,1.2942519927758378,tomsa_s
3044,1.285872216426192,tomsa_s
3045,1.2656563483707384,tomsa_s
3046,1.2653476325281006,tomsa_s
3047,1.2670723972706857,tomsa_s
3048,1.3120164032041077,tomsa_s
3049,1.3230771889006538,tomsa_s
3050,1.2940577897233583,tomsa_s
3051,1.2831655483195827,tomsa_s
3052,1.3031010232781823,tomsa_s
3053,1.286451158652171,tomsa_s
3054,1.2773458159171958,tomsa_s
3055,1.281230179079967,tomsa_s
3056,1.2674552571193636,tomsa_s
3057,1.274512302279339,tomsa_s
3058,1.2617645874435084,tomsa_s
3059,1.2833047165484663,tomsa_s
3060,1.2791958474948557,tomsa_s
3061,1.2835393223220335,tomsa_s
3062,1.2776321194295879,tomsa_s
3063,1.28093893818573,tomsa_s
3064,1.274682082282269,tomsa_s
3065,1.2682106158602897,tomsa_s
3066,1.3027051113549224,tomsa_s
3067,1.262004704219541,tomsa_s
3068,1.255207433090515,tomsa_s
3069,1.3172081249464098,tomsa_s
3070,1.2936696838101343,tomsa_s
3071,1.2884481098635143,tomsa_s
3072,1.2537939130031155,tomsa_s
3073,1.2991239236234804,tomsa_s
3074,1.2670122289871737,tomsa_s
3075,1.3209874336505836,tomsa_s
3076,1.3076161782112161,tomsa_s
3077,1.3239599677192821,tomsa_s
3078,1.3062047450728205,tomsa_s
3079,1.2898479337999524,tomsa_s
3080,1.2751169318056987,tomsa_s
3081,1.2841215056209927,tomsa_s
3082,1.32308427236185,tomsa_s
3083,1.300282047248808,tomsa_s
3084,1.3502415927283746,tomsa_s
3085,1.3536394097036226,tomsa_s
3086,1.2943570002317397,tomsa_s
3087,1.31743162524717,tomsa_s
3088,1.296491551061544,tomsa_s
3089,1.2620459287560282,tomsa_s
3090,1.2901548367823332,tomsa_s
3091,1.285050853801784,tomsa_s
3092,1.2847455888673434,tomsa_s
3093,1.3447218512178862,tomsa_s
3094,1.2865351404934589,tomsa_s
3095,1.2766245016424855,tomsa_s
3096,1.2574607523985388,tomsa_s
3097,1.272179631965775,tomsa_s
3098,1.297860015428206,tomsa_s
3099,1.2987780772264705,tomsa_s
3100,1.298553197993247,tomsa_s
3101,1.274005860403034,tomsa_s
3102,1.300845183568309,tomsa_s
3103,1.3126755224989075,tomsa_s
3104,1.2693131681316272,tomsa_s
3105,1.2935986572596665,tomsa_s
3106,1.305720694675297,tomsa_s
3107,1.2855154834249358,tomsa_s
3108,1.284025704749203,tomsa_s
3109,1.2728151194874826,tomsa_s
3110,1.2795293256890476,tomsa_s
3111,1.3296192634273738,tomsa_s
3112,1.274483972474543,tomsa_s
3113,1.3013024696268343,tomsa_s
3114,1.2860973792940262,tomsa_s
3115,1.2911142643565217,tomsa_s
3116,1.267173403704994,tomsa_s
3117,1.2715694879848853,tomsa_s
3118,1.3015709455897726,tomsa_s
3119,1.2865432111495956,tomsa_s
3120,1.2715142323138642,tomsa_s
3121,1.285232568470567,tomsa_s
3122,1.2816595107901847,tomsa_s
3123,1.28380772105941,tomsa_s
3124,1.297347337936375,tomsa_s
3125,1.2671270261448524,tomsa_s
3126,1.3080865776004624,tomsa_s
3127,1.324666704599185,tomsa_s
3128,1.2822793593217952,tomsa_s
3129,1.2756391706570587,tomsa_s
3130,1.2813526310697934,tomsa_s
3131,1.3138745663126465,tomsa_s
3132,1.3692959076013342,tomsa_s
3133,1.2858490156356421,tomsa_s
3134,1.3081935343209437,tomsa_s
3135,1.287199032157116,tomsa_s
3136,1.3295167053314407,tomsa_s
3137,1.2586253673202004,tomsa_s
3138,1.280917223626966,tomsa_s
3139,1.2797156858777097,tomsa_s
3140,1.2975664876766309,tomsa_s
3141,1.280343054972259,tomsa_s
3142,1.2780964475413354,tomsa_s
3143,1.336124499435618,tomsa_s
3144,1.2612487880423988,tomsa_s
3145,1.3128203547648554,tomsa_s
3146,1.3405476465115995,tomsa_s
3147,1.292732163959256,tomsa_s
3148,1.2874308116548394,tomsa_s
3149,1.3025084476421123,tomsa_s
3150,1.2843800948588322,tomsa_s
3151,1.2738059417969616,tomsa_s
3152,1.2720811975619208,tomsa_s
3153,1.2922376521211365,tomsa_s
3154,1.2821897030013145,tomsa_s
3155,1.294084980865584,tomsa_s
3156,1.2877534499062435,tomsa_s
3157,1.2815147028646807,tomsa_s
3158,1.2781249696017272,tomsa_s
3159,1.3078391832116154,tomsa_s
3160,1.3137747222564173,tomsa_s
3161,1.2644102700802486,tomsa_s
3162,1.2935867452285255,tomsa_s
3163,1.3038844637968683,tomsa_s
3164,1.270570433593583,tomsa_s
3165,1.3128399006198344,tomsa_s
3166,1.2716700322553443,tomsa_s
3167,1.2966595027477144,tomsa_s
3168,1.2927728468681663,tomsa_s
3169,1.2889224724640729,tomsa_s
3170,1.2774225141003404,tomsa_s
3171,1.294339727990461,tomsa_s
3172,1.3048977877004746,tomsa_s
3173,1.267339982062531,tomsa_s
3174,1.3210101751475882,tomsa_s
3175,1.2704191418422086,tomsa_s
3176,1.2759836396189363,tomsa_s
3177,1.2725509352913158,tomsa_s
3178,1.2851776354454678,tomsa_s
3179,1.2965559211782056,tomsa_s
3180,1.2746077907954065,tomsa_s
3181,1.250050883787468,tomsa_s
3182,1.28397466351314,tomsa_s
3183,1.2540945186589743,tomsa_s
3184,1.3161349138502454,tomsa_s
3185,1.268685504489117,tomsa_s
3186,1.2707811525237533,tomsa_s
3187,1.309173624447584,tomsa_s
3188,1.3293242355312285,tomsa_s
3189,1.2884755566257429,tomsa_s
3190,1.286162662922281,tomsa_s
3191,1.2929927020996141,tomsa_s
3192,1.3386117081475344,tomsa_s
3193,1.2892417251160817,tomsa_s
3194,1.3095905527013485,tomsa_s
3195,1.30141691279231,tomsa_s
3196,1.2843181020610481,tomsa_s
3197,1.3156775493662274,tomsa_s
3198,1.2811285751766288,tomsa_s
3199,1.2832704062255442,tomsa_s
3200,1.3116107160976485,tomsa_s
3201,1.3080620496703765,tomsa_s
3202,1.2903713834250043,tomsa_s
3203,1.3024178109711295,tomsa_s
3204,1.2906597365306778,tomsa_s
3205,1.2819302104097314,tomsa_s
3206,1.272724201017031,tomsa_s
3207,1.274937963294551,tomsa_s
3208,1.301885278325472,tomsa_s
3209,1.32570834895089,tomsa_s
3210,1.2776454573551403,tomsa_s
3211,1.2765071294055834,tomsa_s
3212,1.2799305181934753,tomsa_s
